Policy No;campaign_Period;campaign_type;product
000076054548;Jun - Aug;1;LGC
000076055372;Jun - Aug;1;LGC
000076055515;Jun - Aug;1;LGC
000076055971;Jun - Aug;1;LGC
000076056077;Jun - Aug;1;LGC
000076056560;Jun - Aug;1;LGC
000076056690;Jun - Aug;1;LGC
000076056703;Jun - Aug;1;LGC
000076056710;Jun - Aug;1;LGC
000076056728;Jun - Aug;1;LGC
000076056826;Jun - Aug;1;LGC
000076057690;Jun - Aug;1;LGC
000076057759;Jun - Aug;1;LGC
000076057773;Jun - Aug;1;LGC
000076058043;Jun - Aug;1;LGC
000076058198;Jun - Aug;1;LGC
000076059217;Jun - Aug;1;LGC
000076059420;Jun - Aug;1;LGC
000076060480;Jun - Aug;1;LGC
000076060679;Jun - Aug;1;LGC
000076060850;Jun - Aug;1;LGC
000076060910;Jun - Aug;1;LGC
000076061933;Jun - Aug;1;LGC
000076062144;Jun - Aug;1;LGC
000076062880;Jun - Aug;1;LGC
000076063742;Jun - Aug;1;LGC
000076064142;Jun - Aug;1;LGC
000076064317;Jun - Aug;1;LGC
000076064896;Jun - Aug;1;LGC
000076065765;Jun - Aug;1;LGC
000076066099;Jun - Aug;1;LGC
000076066347;Jun - Aug;1;LGC
000076068755;Jun - Aug;1;LGC
000076069904;Jun - Aug;1;LGC
000076070455;Jun - Aug;1;LGC
000076070494;Jun - Aug;1;LGC
000076070774;Jun - Aug;1;LGC
000076071044;Jun - Aug;1;LGC
000076071395;Jun - Aug;1;LGC
000076071513;Jun - Aug;1;LGC
000076071741;Jun - Aug;1;LGC
000076071766;Jun - Aug;1;LGC
000076071780;Jun - Aug;1;LGC
000076071962;Jun - Aug;1;LGC
000076072110;Jun - Aug;1;LGC
000076074262;Jun - Aug;1;LGC
000076074550;Jun - Aug;1;LGC
000076074599;Jun - Aug;1;LGC
000076075033;Jun - Aug;1;LGC
000076075468;Jun - Aug;1;LGC
000076075534;Jun - Aug;1;LGC
000076075566;Jun - Aug;1;LGC
000076076032;Jun - Aug;1;LGC
000076076221;Jun - Aug;1;LGC
000076076688;Jun - Aug;1;LGC
000076078335;Jun - Aug;1;LGC
000076079152;Jun - Aug;1;LGC
000076079400;Jun - Aug;1;LGC
000076080099;Jun - Aug;1;LGC
000076080460;Jun - Aug;1;LGC
000076080627;Jun - Aug;1;LGC
000076080634;Jun - Aug;1;LGC
000076081010;Jun - Aug;1;LGC
000076081118;Jun - Aug;1;LGC
000076081287;Jun - Aug;1;LGC
000076081822;Jun - Aug;1;LGC
000076082436;Jun - Aug;1;LGC
000076082450;Jun - Aug;1;LGC
000076082482;Jun - Aug;1;LGC
000076083292;Jun - Aug;1;LGC
000076083624;Jun - Aug;1;LGC
000076084382;Jun - Aug;1;LGC
000076085062;Jun - Aug;1;LGC
000076086530;Jun - Aug;1;LGC
000076086621;Jun - Aug;1;LGC
000076086639;Jun - Aug;1;LGC
000076086783;Jun - Aug;1;LGC
000076087677;Jun - Aug;1;LGC
000076088013;Jun - Aug;1;LGC
000076088389;Jun - Aug;1;LGC
000076089201;Jun - Aug;1;LGC
000076089331;Jun - Aug;1;LGC
000076090292;Jun - Aug;1;LGC
000076091518;Jun - Aug;1;LGC
000076092023;Jun - Aug;1;LGC
000076092784;Jun - Aug;1;LGC
000076092868;Jun - Aug;1;LGC
000076093079;Jun - Aug;1;LGC
000076093250;Jun - Aug;1;LGC
000076093464;Jun - Aug;1;LGC
000076093744;Jun - Aug;1;LGC
000076094372;Jun - Aug;1;LGC
000076094456;Jun - Aug;1;LGC
000076094841;Jun - Aug;1;LGC
000076095318;Jun - Aug;1;LGC
000076095332;Jun - Aug;1;LGC
000076096142;Jun - Aug;1;LGC
000076097180;Jun - Aug;1;LGC
000076097922;Jun - Aug;1;LGC
000076099346;Jun - Aug;1;LGC
000076099665;Jun - Aug;1;LGC
000076099697;Jun - Aug;1;LGC
000076099991;Jun - Aug;1;LGC
000076100042;Jun - Aug;1;LGC
000076100197;Jun - Aug;1;LGC
000076100224;Jun - Aug;1;LGC
000076100330;Jun - Aug;1;LGC
000076100347;Jun - Aug;1;LGC
000076100354;Jun - Aug;1;LGC
000076100438;Jun - Aug;1;LGC
000076100590;Jun - Aug;1;LGC
000076100641;Jun - Aug;1;LGC
000076100659;Jun - Aug;1;LGC
000076100698;Jun - Aug;1;LGC
000076101027;Jun - Aug;1;LGC
000076101216;Jun - Aug;1;LGC
000076101353;Jun - Aug;1;LGC
000076101700;Jun - Aug;1;LGC
000076102080;Jun - Aug;1;LGC
000076102306;Jun - Aug;1;LGC
000076102475;Jun - Aug;1;LGC
000076102716;Jun - Aug;1;LGC
000076103320;Jun - Aug;1;LGC
000076103337;Jun - Aug;1;LGC
000076103376;Jun - Aug;1;LGC
000076103481;Jun - Aug;1;LGC
000076103624;Jun - Aug;1;LGC
000076103708;Jun - Aug;1;LGC
000076103747;Jun - Aug;1;LGC
000076103761;Jun - Aug;1;LGC
000076103779;Jun - Aug;1;LGC
000076103793;Jun - Aug;1;LGC
000076103929;Jun - Aug;1;LGC
000076104473;Jun - Aug;1;LGC
000076104564;Jun - Aug;1;LGC
000076104609;Jun - Aug;1;LGC
000076104694;Jun - Aug;1;LGC
000076104778;Jun - Aug;1;LGC
000076104785;Jun - Aug;1;LGC
000076104890;Jun - Aug;1;LGC
000076105062;Jun - Aug;1;LGC
000076105121;Jun - Aug;1;LGC
000076105178;Jun - Aug;1;LGC
000076105549;Jun - Aug;1;LGC
000076105588;Jun - Aug;1;LGC
000076106418;Jun - Aug;1;LGC
000076106523;Jun - Aug;1;LGC
000076106621;Jun - Aug;1;LGC
000076106639;Jun - Aug;1;LGC
000076106744;Jun - Aug;1;LGC
000076106751;Jun - Aug;1;LGC
000076107144;Jun - Aug;1;LGC
000076107400;Jun - Aug;1;LGC
000076107431;Jun - Aug;1;LGC
000076107925;Jun - Aug;1;LGC
000076109349;Jun - Aug;1;LGC
000076109766;Jun - Aug;1;LGC
000076109864;Jun - Aug;1;LGC
000076109871;Jun - Aug;1;LGC
000076110730;Jun - Aug;1;LGC
000076111070;Jun - Aug;1;LGC
000076111277;Jun - Aug;1;LGC
000076111329;Jun - Aug;1;LGC
000076111427;Jun - Aug;1;LGC
000076111630;Jun - Aug;1;LGC
000076111837;Jun - Aug;1;LGC
000076112009;Jun - Aug;1;LGC
000076112440;Jun - Aug;1;LGC
000076112784;Jun - Aug;1;LGC
000076112804;Jun - Aug;1;LGC
000076113919;Jun - Aug;1;LGC
000076114684;Jun - Aug;1;LGC
000076114827;Jun - Aug;1;LGC
000076114989;Jun - Aug;1;LGC
000076115111;Jun - Aug;1;LGC
000076115280;Jun - Aug;1;LGC
000076115357;Jun - Aug;1;LGC
000076115364;Jun - Aug;1;LGC
000076115409;Jun - Aug;1;LGC
000076115521;Jun - Aug;1;LGC
000076115651;Jun - Aug;1;LGC
000076116199;Jun - Aug;1;LGC
000076116226;Jun - Aug;1;LGC
000076116240;Jun - Aug;1;LGC
000076116363;Jun - Aug;1;LGC
000076116552;Jun - Aug;1;LGC
000076116962;Jun - Aug;1;LGC
000076117225;Jun - Aug;1;LGC
000076117492;Jun - Aug;1;LGC
000076118249;Jun - Aug;1;LGC
000076120184;Jun - Aug;1;LGC
000076120562;Jun - Aug;1;LGC
000076120621;Jun - Aug;1;LGC
000076120660;Jun - Aug;1;LGC
000076120926;Jun - Aug;1;LGC
000076121593;Jun - Aug;1;LGC
000076122045;Jun - Aug;1;LGC
000076122175;Jun - Aug;1;LGC
000076122487;Jun - Aug;1;LGC
000076122742;Jun - Aug;1;LGC
000076122917;Jun - Aug;1;LGC
000076122956;Jun - Aug;1;LGC
000076123135;Jun - Aug;1;LGC
000076123454;Jun - Aug;1;LGC
000076124569;Jun - Aug;1;LGC
000076124674;Jun - Aug;1;LGC
000076125602;Jun - Aug;1;LGC
000076126027;Jun - Aug;1;LGC
000076126248;Jun - Aug;1;LGC
000076126756;Jun - Aug;1;LGC
000076127040;Jun - Aug;1;LGC
000076127072;Jun - Aug;1;LGC
000076127443;Jun - Aug;1;LGC
000076128410;Jun - Aug;1;LGC
000076129147;Jun - Aug;1;LGC
000076129277;Jun - Aug;1;LGC
000076129350;Jun - Aug;1;LGC
000076129368;Jun - Aug;1;LGC
000076129402;Jun - Aug;1;LGC
000076129564;Jun - Aug;1;LGC
000076129694;Jun - Aug;1;LGC
000076129753;Jun - Aug;1;LGC
000076129792;Jun - Aug;1;LGC
000076130044;Jun - Aug;1;LGC
000076130272;Jun - Aug;1;LGC
000076130370;Jun - Aug;1;LGC
000076130668;Jun - Aug;1;LGC
000076130710;Jun - Aug;1;LGC
000076131090;Jun - Aug;1;LGC
000076131159;Jun - Aug;1;LGC
000076131387;Jun - Aug;1;LGC
000076131908;Jun - Aug;1;LGC
000076132568;Jun - Aug;1;LGC
000076132992;Jun - Aug;1;LGC
000076133059;Jun - Aug;1;LGC
000076133385;Jun - Aug;1;LGC
000076133977;Jun - Aug;1;LGC
000076134019;Jun - Aug;1;LGC
000076135285;Jun - Aug;1;LGC
000076135754;Jun - Aug;1;LGC
000076136540;Jun - Aug;1;LGC
000076136721;Jun - Aug;1;LGC
000076137114;Jun - Aug;1;LGC
000076137350;Jun - Aug;1;LGC
000076137531;Jun - Aug;1;LGC
000076137875;Jun - Aug;1;LGC
000076138334;Jun - Aug;1;LGC
000076138359;Jun - Aug;1;LGC
000076138432;Jun - Aug;1;LGC
000076138972;Jun - Aug;1;LGC
000076138997;Jun - Aug;1;LGC
000076139105;Jun - Aug;1;LGC
000076139242;Jun - Aug;1;LGC
000076139299;Jun - Aug;1;LGC
000076139365;Jun - Aug;1;LGC
000076139449;Jun - Aug;1;LGC
000076139456;Jun - Aug;1;LGC
000076139743;Jun - Aug;1;LGC
000076140503;Jun - Aug;1;LGC
000076140822;Jun - Aug;1;LGC
000076141097;Jun - Aug;1;LGC
000076141443;Jun - Aug;1;LGC
000076141905;Jun - Aug;1;LGC
000076142109;Jun - Aug;1;LGC
000076142207;Jun - Aug;1;LGC
000076142481;Jun - Aug;1;LGC
000076142722;Jun - Aug;1;LGC
000076143000;Jun - Aug;1;LGC
000076143343;Jun - Aug;1;LGC
000076144269;Jun - Aug;1;LGC
000076144647;Jun - Aug;1;LGC
000076144738;Jun - Aug;1;LGC
000076144804;Jun - Aug;1;LGC
000076145047;Jun - Aug;1;LGC
000076145776;Jun - Aug;1;LGC
000076145850;Jun - Aug;1;LGC
000076146579;Jun - Aug;1;LGC
000076146880;Jun - Aug;1;LGC
000076147357;Jun - Aug;1;LGC
000076147455;Jun - Aug;1;LGC
000076147612;Jun - Aug;1;LGC
000076147767;Jun - Aug;1;LGC
000076148181;Jun - Aug;1;LGC
000076148265;Jun - Aug;1;LGC
000076148773;Jun - Aug;1;LGC
000076148800;Jun - Aug;1;LGC
000076149232;Jun - Aug;1;LGC
000076149362;Jun - Aug;1;LGC
000076149863;Jun - Aug;1;LGC
000076149870;Jun - Aug;1;LGC
000076149888;Jun - Aug;1;LGC
000076150441;Jun - Aug;1;LGC
000076150837;Jun - Aug;1;LGC
000076151107;Jun - Aug;1;LGC
000076151212;Jun - Aug;1;LGC
000076151251;Jun - Aug;1;LGC
000076151290;Jun - Aug;1;LGC
000076151419;Jun - Aug;1;LGC
000076151433;Jun - Aug;1;LGC
000076151440;Jun - Aug;1;LGC
000076151531;Jun - Aug;1;LGC
000076151549;Jun - Aug;1;LGC
000076151706;Jun - Aug;1;LGC
000076151752;Jun - Aug;1;LGC
000076152008;Jun - Aug;1;LGC
000076152145;Jun - Aug;1;LGC
000076153274;Jun - Aug;1;LGC
000076153495;Jun - Aug;1;LGC
000076153704;Jun - Aug;1;LGC
000076153743;Jun - Aug;1;LGC
000076153775;Jun - Aug;1;LGC
000076153841;Jun - Aug;1;LGC
000076154006;Jun - Aug;1;LGC
000076154273;Jun - Aug;1;LGC
000076154332;Jun - Aug;1;LGC
000076154371;Jun - Aug;1;LGC
000076154416;Jun - Aug;1;LGC
000076155324;Jun - Aug;1;LGC
000076155780;Jun - Aug;1;LGC
000076155962;Jun - Aug;1;LGC
000076156316;Jun - Aug;1;LGC
000076156355;Jun - Aug;1;LGC
000076156439;Jun - Aug;1;LGC
000076156512;Jun - Aug;1;LGC
000076156520;Jun - Aug;1;LGC
000076156642;Jun - Aug;1;LGC
000076156740;Jun - Aug;1;LGC
000076156800;Jun - Aug;1;LGC
000076157035;Jun - Aug;1;LGC
000076157231;Jun - Aug;1;LGC
000076157504;Jun - Aug;1;LGC
000076157536;Jun - Aug;1;LGC
000076157590;Jun - Aug;1;LGC
000076157698;Jun - Aug;1;LGC
000076157823;Jun - Aug;1;LGC
000076157914;Jun - Aug;1;LGC
000076158255;Jun - Aug;1;LGC
000076158270;Jun - Aug;1;LGC
000076158822;Jun - Aug;1;LGC
000076159072;Jun - Aug;1;LGC
000076159208;Jun - Aug;1;LGC
000076159391;Jun - Aug;1;LGC
000076159436;Jun - Aug;1;LGC
000076159468;Jun - Aug;1;LGC
000076160210;Jun - Aug;1;LGC
000076160358;Jun - Aug;1;LGC
000076160431;Jun - Aug;1;LGC
000076160579;Jun - Aug;1;LGC
000076160638;Jun - Aug;1;LGC
000076161077;Jun - Aug;1;LGC
000076161084;Jun - Aug;1;LGC
000076161340;Jun - Aug;1;LGC
000076161396;Jun - Aug;1;LGC
000076161455;Jun - Aug;1;LGC
000076161676;Jun - Aug;1;LGC
000076161924;Jun - Aug;1;LGC
000076162356;Jun - Aug;1;LGC
000076162538;Jun - Aug;1;LGC
000076162577;Jun - Aug;1;LGC
000076162668;Jun - Aug;1;LGC
000076163180;Jun - Aug;1;LGC
000076163348;Jun - Aug;1;LGC
000076164099;Jun - Aug;1;LGC
000076164582;Jun - Aug;1;LGC
000076165307;Jun - Aug;1;LGC
000076166755;Jun - Aug;1;LGC
000076167040;Jun - Aug;1;LGC
000076167057;Jun - Aug;1;LGC
000076167162;Jun - Aug;1;LGC
000076167526;Jun - Aug;1;LGC
000076167624;Jun - Aug;1;LGC
000076168000;Jun - Aug;1;LGC
000076168161;Jun - Aug;1;LGC
000076168375;Jun - Aug;1;LGC
000076168480;Jun - Aug;1;LGC
000076168589;Jun - Aug;1;LGC
000076168721;Jun - Aug;1;LGC
000076168928;Jun - Aug;1;LGC
000076169458;Jun - Aug;1;LGC
000076169622;Jun - Aug;1;LGC
000076169647;Jun - Aug;1;LGC
000076169679;Jun - Aug;1;LGC
000076169791;Jun - Aug;1;LGC
000076170011;Jun - Aug;1;LGC
000076170102;Jun - Aug;1;LGC
000076170414;Jun - Aug;1;LGC
000076170537;Jun - Aug;1;LGC
000076170576;Jun - Aug;1;LGC
000076170610;Jun - Aug;1;LGC
000076170863;Jun - Aug;1;LGC
000076170908;Jun - Aug;1;LGC
000076171074;Jun - Aug;1;LGC
000076171081;Jun - Aug;1;LGC
000076171119;Jun - Aug;1;LGC
000076171133;Jun - Aug;1;LGC
000076171224;Jun - Aug;1;LGC
000076171477;Jun - Aug;1;LGC
000076171602;Jun - Aug;1;LGC
000076171627;Jun - Aug;1;LGC
000076171823;Jun - Aug;1;LGC
000076171848;Jun - Aug;1;LGC
000076171894;Jun - Aug;1;LGC
000076172216;Jun - Aug;1;LGC
000076172697;Jun - Aug;1;LGC
000076172763;Jun - Aug;1;LGC
000076172822;Jun - Aug;1;LGC
000076173080;Jun - Aug;1;LGC
000076173149;Jun - Aug;1;LGC
000076173195;Jun - Aug;1;LGC
000076173215;Jun - Aug;1;LGC
000076173377;Jun - Aug;1;LGC
000076173748;Jun - Aug;1;LGC
000076173944;Jun - Aug;1;LGC
000076173990;Jun - Aug;1;LGC
000076174450;Jun - Aug;1;LGC
000076175056;Jun - Aug;1;LGC
000076175063;Jun - Aug;1;LGC
000076175193;Jun - Aug;1;LGC
000076175459;Jun - Aug;1;LGC
000076175589;Jun - Aug;1;LGC
000076175890;Jun - Aug;1;LGC
000076175942;Jun - Aug;1;LGC
000076176310;Jun - Aug;1;LGC
000076176374;Jun - Aug;1;LGC
000076176784;Jun - Aug;1;LGC
000076177079;Jun - Aug;1;LGC
000076177327;Jun - Aug;1;LGC
000076177660;Jun - Aug;1;LGC
000076177874;Jun - Aug;1;LGC
000076178007;Jun - Aug;1;LGC
000076178228;Jun - Aug;1;LGC
000076178242;Jun - Aug;1;LGC
000076178319;Jun - Aug;1;LGC
000076178372;Jun - Aug;1;LGC
000076178417;Jun - Aug;1;LGC
000076179175;Jun - Aug;1;LGC
000076179190;Jun - Aug;1;LGC
000076179578;Jun - Aug;1;LGC
000076180222;Jun - Aug;1;LGC
000076180293;Jun - Aug;1;LGC
000076180306;Jun - Aug;1;LGC
000076180436;Jun - Aug;1;LGC
000076180580;Jun - Aug;1;LGC
000076180689;Jun - Aug;1;LGC
000076181096;Jun - Aug;1;LGC
000076181246;Jun - Aug;1;LGC
000076181285;Jun - Aug;1;LGC
000076181369;Jun - Aug;1;LGC
000076181376;Jun - Aug;1;LGC
000076181467;Jun - Aug;1;LGC
000076181754;Jun - Aug;1;LGC
000076182024;Jun - Aug;1;LGC
000076182095;Jun - Aug;1;LGC
000076182459;Jun - Aug;1;LGC
000076182498;Jun - Aug;1;LGC
000076182525;Jun - Aug;1;LGC
000076182540;Jun - Aug;1;LGC
000076182670;Jun - Aug;1;LGC
000076183139;Jun - Aug;1;LGC
000076183713;Jun - Aug;1;LGC
000076183738;Jun - Aug;1;LGC
000076183980;Jun - Aug;1;LGC
000076184282;Jun - Aug;1;LGC
000076185007;Jun - Aug;1;LGC
000076185137;Jun - Aug;1;LGC
000076185456;Jun - Aug;1;LGC
000076185561;Jun - Aug;1;LGC
000076185790;Jun - Aug;1;LGC
000076186917;Jun - Aug;1;LGC
000076187090;Jun - Aug;1;LGC
000076187798;Jun - Aug;1;LGC
000076188166;Jun - Aug;1;LGC
000076188348;Jun - Aug;1;LGC
000076190178;Jun - Aug;1;LGC
000076190524;Jun - Aug;1;LGC
000076190556;Jun - Aug;1;LGC
000076190850;Jun - Aug;1;LGC
000076190941;Jun - Aug;1;LGC
000076191881;Jun - Aug;1;LGC
000076192060;Jun - Aug;1;LGC
000076192274;Jun - Aug;1;LGC
000076192319;Jun - Aug;1;LGC
000076192340;Jun - Aug;1;LGC
000076192372;Jun - Aug;1;LGC
000076192417;Jun - Aug;1;LGC
000076192431;Jun - Aug;1;LGC
000076192449;Jun - Aug;1;LGC
000076192456;Jun - Aug;1;LGC
000076192495;Jun - Aug;1;LGC
000076192515;Jun - Aug;1;LGC
000076192522;Jun - Aug;1;LGC
000076192638;Jun - Aug;1;LGC
000076192652;Jun - Aug;1;LGC
000076192660;Jun - Aug;1;LGC
000076192729;Jun - Aug;1;LGC
000076192743;Jun - Aug;1;LGC
000076192873;Jun - Aug;1;LGC
000076193175;Jun - Aug;1;LGC
000076193325;Jun - Aug;1;LGC
000076193332;Jun - Aug;1;LGC
000076193396;Jun - Aug;1;LGC
000076193409;Jun - Aug;1;LGC
000076193416;Jun - Aug;1;LGC
000076193462;Jun - Aug;1;LGC
000076193553;Jun - Aug;1;LGC
000076193676;Jun - Aug;1;LGC
000076193683;Jun - Aug;1;LGC
000076193690;Jun - Aug;1;LGC
000076193703;Jun - Aug;1;LGC
000076193710;Jun - Aug;1;LGC
000076193728;Jun - Aug;1;LGC
000076193826;Jun - Aug;1;LGC
000076193897;Jun - Aug;1;LGC
000076193949;Jun - Aug;1;LGC
000076193970;Jun - Aug;1;LGC
000076194044;Jun - Aug;1;LGC
000076194076;Jun - Aug;1;LGC
000076194297;Jun - Aug;1;LGC
000076194300;Jun - Aug;1;LGC
000076194479;Jun - Aug;1;LGC
000076194538;Jun - Aug;1;LGC
000076194560;Jun - Aug;1;LGC
000076194584;Jun - Aug;1;LGC
000076194591;Jun - Aug;1;LGC
000076194604;Jun - Aug;1;LGC
000076194611;Jun - Aug;1;LGC
000076194780;Jun - Aug;1;LGC
000076194818;Jun - Aug;1;LGC
000076194832;Jun - Aug;1;LGC
000076194864;Jun - Aug;1;LGC
000076195050;Jun - Aug;1;LGC
000076195166;Jun - Aug;1;LGC
000076195225;Jun - Aug;1;LGC
000076195316;Jun - Aug;1;LGC
000076195414;Jun - Aug;1;LGC
000076195492;Jun - Aug;1;LGC
000076195667;Jun - Aug;1;LGC
000076195674;Jun - Aug;1;LGC
000076195719;Jun - Aug;1;LGC
000076195733;Jun - Aug;1;LGC
000076195772;Jun - Aug;1;LGC
000076196133;Jun - Aug;1;LGC
000076196158;Jun - Aug;1;LGC
000076196354;Jun - Aug;1;LGC
000076196491;Jun - Aug;1;LGC
000076196771;Jun - Aug;1;LGC
000076197002;Jun - Aug;1;LGC
000076197140;Jun - Aug;1;LGC
000076197314;Jun - Aug;1;LGC
000076197385;Jun - Aug;1;LGC
000076197412;Jun - Aug;1;LGC
000076197665;Jun - Aug;1;LGC
000076197830;Jun - Aug;1;LGC
000076197938;Jun - Aug;1;LGC
000076198360;Jun - Aug;1;LGC
000076198534;Jun - Aug;1;LGC
000076198664;Jun - Aug;1;LGC
000076198885;Jun - Aug;1;LGC
000076198983;Jun - Aug;1;LGC
000076199096;Jun - Aug;1;LGC
000076199428;Jun - Aug;1;LGC
000076199474;Jun - Aug;1;LGC
000076199730;Jun - Aug;1;LGC
000076199806;Jun - Aug;1;LGC
000076200080;Jun - Aug;1;LGC
000076200261;Jun - Aug;1;LGC
000076200404;Jun - Aug;1;LGC
000076200573;Jun - Aug;1;LGC
000076200671;Jun - Aug;1;LGC
000076200846;Jun - Aug;1;LGC
000076201064;Jun - Aug;1;LGC
000076201170;Jun - Aug;1;LGC
000076201390;Jun - Aug;1;LGC
000076201695;Jun - Aug;1;LGC
000076201943;Jun - Aug;1;LGC
000076202000;Jun - Aug;1;LGC
000076202441;Jun - Aug;1;LGC
000076202473;Jun - Aug;1;LGC
000076202662;Jun - Aug;1;LGC
000076202694;Jun - Aug;1;LGC
000076202753;Jun - Aug;1;LGC
000076203094;Jun - Aug;1;LGC
000076203114;Jun - Aug;1;LGC
000076203290;Jun - Aug;1;LGC
000076203497;Jun - Aug;1;LGC
000076203588;Jun - Aug;1;LGC
000076203647;Jun - Aug;1;LGC
000076203679;Jun - Aug;1;LGC
000076203706;Jun - Aug;1;LGC
000076204380;Jun - Aug;1;LGC
000076204418;Jun - Aug;1;LGC
000076204555;Jun - Aug;1;LGC
000076204562;Jun - Aug;1;LGC
000076204678;Jun - Aug;1;LGC
000076204783;Jun - Aug;1;LGC
000076204803;Jun - Aug;1;LGC
000076204842;Jun - Aug;1;LGC
000076204867;Jun - Aug;1;LGC
000076204874;Jun - Aug;1;LGC
000076204972;Jun - Aug;1;LGC
000076205120;Jun - Aug;1;LGC
000076205228;Jun - Aug;1;LGC
000076205400;Jun - Aug;1;LGC
000076205449;Jun - Aug;1;LGC
000076205729;Jun - Aug;1;LGC
000076205964;Jun - Aug;1;LGC
000076205971;Jun - Aug;1;LGC
000076206038;Jun - Aug;1;LGC
000076206448;Jun - Aug;1;LGC
000076206462;Jun - Aug;1;LGC
000076206470;Jun - Aug;1;LGC
000076206612;Jun - Aug;1;LGC
000076206880;Jun - Aug;1;LGC
000076206988;Jun - Aug;1;LGC
000076207520;Jun - Aug;1;LGC
000076207629;Jun - Aug;1;LGC
000076207668;Jun - Aug;1;LGC
000076207727;Jun - Aug;1;LGC
000076207896;Jun - Aug;1;LGC
000076207955;Jun - Aug;1;LGC
000076207987;Jun - Aug;1;LGC
000076208004;Jun - Aug;1;LGC
000076208036;Jun - Aug;1;LGC
000076208050;Jun - Aug;1;LGC
000076208102;Jun - Aug;1;LGC
000076208348;Jun - Aug;1;LGC
000076208387;Jun - Aug;1;LGC
000076208414;Jun - Aug;1;LGC
000076208485;Jun - Aug;1;LGC
000076208576;Jun - Aug;1;LGC
000076208590;Jun - Aug;1;LGC
000076208635;Jun - Aug;1;LGC
000076208740;Jun - Aug;1;LGC
000076208817;Jun - Aug;1;LGC
000076208831;Jun - Aug;1;LGC
000076208922;Jun - Aug;1;LGC
000076208954;Jun - Aug;1;LGC
000076210107;Jun - Aug;1;LGC
000076210153;Jun - Aug;1;LGC
000076210185;Jun - Aug;1;LGC
000076210237;Jun - Aug;1;LGC
000076210760;Jun - Aug;1;LGC
000076210784;Jun - Aug;1;LGC
000076210875;Jun - Aug;1;LGC
000076211191;Jun - Aug;1;LGC
000076211290;Jun - Aug;1;LGC
000076211327;Jun - Aug;1;LGC
000076211509;Jun - Aug;1;LGC
000076211751;Jun - Aug;1;LGC
000076211972;Jun - Aug;1;LGC
000076212078;Jun - Aug;1;LGC
000076212112;Jun - Aug;1;LGC
000076212210;Jun - Aug;1;LGC
000076212299;Jun - Aug;1;LGC
000076212358;Jun - Aug;1;LGC
000076212449;Jun - Aug;1;LGC
000076212547;Jun - Aug;1;LGC
000076212561;Jun - Aug;1;LGC
000076212593;Jun - Aug;1;LGC
000076212660;Jun - Aug;1;LGC
000076212827;Jun - Aug;1;LGC
000076212873;Jun - Aug;1;LGC
000076213143;Jun - Aug;1;LGC
000076213175;Jun - Aug;1;LGC
000076213190;Jun - Aug;1;LGC
000076213202;Jun - Aug;1;LGC
000076213553;Jun - Aug;1;LGC
000076213676;Jun - Aug;1;LGC
000076213735;Jun - Aug;1;LGC
000076214037;Jun - Aug;1;LGC
000076214300;Jun - Aug;1;LGC
000076214356;Jun - Aug;1;LGC
000076214493;Jun - Aug;1;LGC
000076214513;Jun - Aug;1;LGC
000076214552;Jun - Aug;1;LGC
000076214909;Jun - Aug;1;LGC
000076215036;Jun - Aug;1;LGC
000076215102;Jun - Aug;1;LGC
000076215240;Jun - Aug;1;LGC
000076215394;Jun - Aug;1;LGC
000076215492;Jun - Aug;1;LGC
000076215856;Jun - Aug;1;LGC
000076215954;Jun - Aug;1;LGC
000076216010;Jun - Aug;1;LGC
000076216050;Jun - Aug;1;LGC
000076216224;Jun - Aug;1;LGC
000076216529;Jun - Aug;1;LGC
000076216764;Jun - Aug;1;LGC
000076216823;Jun - Aug;1;LGC
000076216914;Jun - Aug;1;LGC
000076217378;Jun - Aug;1;LGC
000076217640;Jun - Aug;1;LGC
000076217680;Jun - Aug;1;LGC
000076217700;Jun - Aug;1;LGC
000076218156;Jun - Aug;1;LGC
000076218313;Jun - Aug;1;LGC
000076218404;Jun - Aug;1;LGC
000076218436;Jun - Aug;1;LGC
000076218443;Jun - Aug;1;LGC
000076218482;Jun - Aug;1;LGC
000076218502;Jun - Aug;1;LGC
000076218598;Jun - Aug;1;LGC
000076218821;Jun - Aug;1;LGC
000076219410;Jun - Aug;1;LGC
000076219565;Jun - Aug;1;LGC
000076219715;Jun - Aug;1;LGC
000076220077;Jun - Aug;1;LGC
000076220143;Jun - Aug;1;LGC
000076220273;Jun - Aug;1;LGC
000076220651;Jun - Aug;1;LGC
000076220742;Jun - Aug;1;LGC
000076220801;Jun - Aug;1;LGC
000076221181;Jun - Aug;1;LGC
000076221363;Jun - Aug;1;LGC
000076222198;Jun - Aug;1;LGC
000076222394;Jun - Aug;1;LGC
000076222537;Jun - Aug;1;LGC
000076222642;Jun - Aug;1;LGC
000076223354;Jun - Aug;1;LGC
000076223568;Jun - Aug;1;LGC
000076224034;Jun - Aug;1;LGC
000076224066;Jun - Aug;1;LGC
000076224118;Jun - Aug;1;LGC
000076224672;Jun - Aug;1;LGC
000076224952;Jun - Aug;1;LGC
000076225391;Jun - Aug;1;LGC
000076225534;Jun - Aug;1;LGC
000076225541;Jun - Aug;1;LGC
000076225573;Jun - Aug;1;LGC
000076225716;Jun - Aug;1;LGC
000076225821;Jun - Aug;1;LGC
000076225846;Jun - Aug;1;LGC
000076225892;Jun - Aug;1;LGC
000076225990;Jun - Aug;1;LGC
000076226032;Jun - Aug;1;LGC
